MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,exactly_None,exactly_D0,exactly_D1,exactly_D2,exactly_D3,exactly_D4,check_sum,class_number,class_label,week_start
20260602,48265,Kerr County,TX,83.03,16.97,2.41,0,0,0,6/2/2026,6/8/2026,1,83.03,14.56,2.41,0,0,0,100,0,None,6/2/2026
20260526,48265,Kerr County,TX,82.64,17.36,2.41,0,0,0,5/26/2026,6/1/2026,1,82.64,14.95,2.41,0,0,0,100,0,None,5/26/2026
20260519,48265,Kerr County,TX,82.64,17.36,2.41,0,0,0,5/19/2026,5/25/2026,1,82.64,14.95,2.41,0,0,0,100,0,None,5/19/2026
20260512,48265,Kerr County,TX,82.64,17.36,2.41,0,0,0,5/12/2026,5/18/2026,1,82.64,14.95,2.41,0,0,0,100,0,None,5/12/2026
20260505,48265,Kerr County,TX,82.64,17.36,2.41,0,0,0,5/5/2026,5/11/2026,1,82.64,14.95,2.41,0,0,0,100,0,None,5/5/2026
20260428,48265,Kerr County,TX,82.64,17.36,2.41,0,0,0,4/28/2026,5/4/2026,1,82.64,14.95,2.41,0,0,0,100,0,None,4/28/2026
20260421,48265,Kerr County,TX,39.53,60.47,2.51,0,0,0,4/21/2026,4/27/2026,1,39.53,57.96,2.51,0,0,0,100,1,D0,4/21/2026
20260414,48265,Kerr County,TX,3.53,96.47,60.72,1.98,0,0,4/14/2026,4/20/2026,1,3.53,35.75,58.74,1.98,0,0,100,2,D1,4/14/2026
20260407,48265,Kerr County,TX,0,100,95.03,1.98,0,0,4/7/2026,4/13/2026,1,0,4.97,93.05,1.98,0,0,100,2,D1,4/7/2026
20260331,48265,Kerr County,TX,0,100,99.87,1.98,0,0,3/31/2026,4/6/2026,1,0,0.13,97.89,1.98,0,0,100,2,D1,3/31/2026
20260324,48265,Kerr County,TX,0,100,52.36,1.98,0,0,3/24/2026,3/30/2026,1,0,47.64,50.38,1.98,0,0,100,2,D1,3/24/2026
20260317,48265,Kerr County,TX,0,100,52.36,1.98,0,0,3/17/2026,3/23/2026,1,0,47.64,50.38,1.98,0,0,100,2,D1,3/17/2026
20260310,48265,Kerr County,TX,0,100,51.6,1.98,0,0,3/10/2026,3/16/2026,1,0,48.4,49.62,1.98,0,0,100,2,D1,3/10/2026
20260303,48265,Kerr County,TX,0,100,51.6,1.98,0,0,3/3/2026,3/9/2026,1,0,48.4,49.62,1.98,0,0,100,2,D1,3/3/2026
20260224,48265,Kerr County,TX,0,100,51.6,1.98,0,0,2/24/2026,3/2/2026,1,0,48.4,49.62,1.98,0,0,100,2,D1,2/24/2026
20260217,48265,Kerr County,TX,0,100,51.6,1.98,0,0,2/17/2026,2/23/2026,1,0,48.4,49.62,1.98,0,0,100,2,D1,2/17/2026
20260210,48265,Kerr County,TX,0,100,51.6,1.98,0,0,2/10/2026,2/16/2026,1,0,48.4,49.62,1.98,0,0,100,2,D1,2/10/2026
20260203,48265,Kerr County,TX,0,100,51.6,1.98,0,0,2/3/2026,2/9/2026,1,0,48.4,49.62,1.98,0,0,100,2,D1,2/3/2026
20260127,48265,Kerr County,TX,0,100,51.6,1.98,0,0,1/27/2026,2/2/2026,1,0,48.4,49.62,1.98,0,0,100,2,D1,1/27/2026
20260120,48265,Kerr County,TX,0,100,58.04,41.83,0,0,1/20/2026,1/26/2026,1,0,41.96,16.21,41.83,0,0,100,1,D0,1/20/2026
20260113,48265,Kerr County,TX,0,100,58.04,41.83,0,0,1/13/2026,1/19/2026,1,0,41.96,16.21,41.83,0,0,100,1,D0,1/13/2026
20260106,48265,Kerr County,TX,0,100,58.01,41.83,0,0,1/6/2026,1/12/2026,1,0,41.99,16.18,41.83,0,0,100,1,D0,1/6/2026
20251230,48265,Kerr County,TX,0,100,58.01,26.78,0,0,12/30/2025,1/5/2026,1,0,41.99,31.23,26.78,0,0,100,1,D0,12/30/2025
20251223,48265,Kerr County,TX,0,100,58.01,26.78,0,0,12/23/2025,12/29/2025,1,0,41.99,31.23,26.78,0,0,100,1,D0,12/23/2025
20251216,48265,Kerr County,TX,0,100,58.01,0,0,0,12/16/2025,12/22/2025,1,0,41.99,58.01,0,0,0,100,2,D1,12/16/2025
20251209,48265,Kerr County,TX,0,100,58.01,0,0,0,12/9/2025,12/15/2025,1,0,41.99,58.01,0,0,0,100,2,D1,12/9/2025
20251202,48265,Kerr County,TX,0,100,58.01,0,0,0,12/2/2025,12/8/2025,1,0,41.99,58.01,0,0,0,100,2,D1,12/2/2025
20251125,48265,Kerr County,TX,0,100,58.01,0,0,0,11/25/2025,12/1/2025,1,0,41.99,58.01,0,0,0,100,2,D1,11/25/2025
20251118,48265,Kerr County,TX,0,100,100,0,0,0,11/18/2025,11/24/2025,1,0,0,100,0,0,0,100,2,D1,11/18/2025
20251111,48265,Kerr County,TX,0,100,100,0,0,0,11/11/2025,11/17/2025,1,0,0,100,0,0,0,100,2,D1,11/11/2025
20251104,48265,Kerr County,TX,0,100,92.16,0,0,0,11/4/2025,11/10/2025,1,0,7.84,92.16,0,0,0,100,2,D1,11/4/2025
20251028,48265,Kerr County,TX,0,100,5.49,0,0,0,10/28/2025,11/3/2025,1,0,94.51,5.49,0,0,0,100,1,D0,10/28/2025
20251021,48265,Kerr County,TX,0,100,5.39,0,0,0,10/21/2025,10/27/2025,1,0,94.61,5.39,0,0,0,100,1,D0,10/21/2025
20251014,48265,Kerr County,TX,0,100,6.89,0,0,0,10/14/2025,10/20/2025,1,0,93.11,6.89,0,0,0,100,1,D0,10/14/2025
20251007,48265,Kerr County,TX,8.84,91.16,0,0,0,0,10/7/2025,10/13/2025,1,8.84,91.16,0,0,0,0,100,1,D0,10/7/2025
20250930,48265,Kerr County,TX,95.93,4.07,0,0,0,0,9/30/2025,10/6/2025,1,95.93,4.07,0,0,0,0,100,0,None,9/30/2025
20250923,48265,Kerr County,TX,95.93,4.07,0,0,0,0,9/23/2025,9/29/2025,1,95.93,4.07,0,0,0,0,100,0,None,9/23/2025
20250916,48265,Kerr County,TX,95.93,4.07,0,0,0,0,9/16/2025,9/22/2025,1,95.93,4.07,0,0,0,0,100,0,None,9/16/2025
20250909,48265,Kerr County,TX,95.93,4.07,0,0,0,0,9/9/2025,9/15/2025,1,95.93,4.07,0,0,0,0,100,0,None,9/9/2025
20250902,48265,Kerr County,TX,95.93,4.07,0,0,0,0,9/2/2025,9/8/2025,1,95.93,4.07,0,0,0,0,100,0,None,9/2/2025
20250826,48265,Kerr County,TX,95.93,4.07,0,0,0,0,8/26/2025,9/1/2025,1,95.93,4.07,0,0,0,0,100,0,None,8/26/2025
20250819,48265,Kerr County,TX,94.99,5.01,0,0,0,0,8/19/2025,8/25/2025,1,94.99,5.01,0,0,0,0,100,0,None,8/19/2025
20250812,48265,Kerr County,TX,60.8,39.2,0.83,0,0,0,8/12/2025,8/18/2025,1,60.8,38.37,0.83,0,0,0,100,0,None,8/12/2025
20250805,48265,Kerr County,TX,60.8,39.2,0.83,0,0,0,8/5/2025,8/11/2025,1,60.8,38.37,0.83,0,0,0,100,0,None,8/5/2025
20250729,48265,Kerr County,TX,60.8,39.2,9.42,0,0,0,7/29/2025,8/4/2025,1,60.8,29.78,9.42,0,0,0,100,0,None,7/29/2025
20250722,48265,Kerr County,TX,60.8,39.2,9.42,0,0,0,7/22/2025,7/28/2025,1,60.8,29.78,9.42,0,0,0,100,0,None,7/22/2025
20250715,48265,Kerr County,TX,5.37,94.63,9.43,0,0,0,7/15/2025,7/21/2025,1,5.37,85.2,9.43,0,0,0,100,1,D0,7/15/2025
20250708,48265,Kerr County,TX,0,100,77.68,55.19,0,0,7/8/2025,7/14/2025,1,0,22.32,22.49,55.19,0,0,100,3,D2,7/8/2025
20250701,48265,Kerr County,TX,0,100,100,99.79,87,53.48,7/1/2025,7/7/2025,1,0,0,0.21,12.79,33.52,53.48,100,5,D4,7/1/2025
20250624,48265,Kerr County,TX,0,100,100,99.79,87,53.48,6/24/2025,6/30/2025,1,0,0,0.21,12.79,33.52,53.48,100,5,D4,6/24/2025
20250617,48265,Kerr County,TX,0,100,100,99.79,87,53.48,6/17/2025,6/23/2025,1,0,0,0.21,12.79,33.52,53.48,100,5,D4,6/17/2025
20250610,48265,Kerr County,TX,0,100,100,100,94.11,61.69,6/10/2025,6/16/2025,1,0,0,0,5.89,32.42,61.69,100,5,D4,6/10/2025
20250603,48265,Kerr County,TX,0,100,100,100,99.61,85.86,6/3/2025,6/9/2025,1,0,0,0,0.39,13.75,85.86,100,5,D4,6/3/2025
20250527,48265,Kerr County,TX,0,100,100,100,100,85.86,5/27/2025,6/2/2025,1,0,0,0,0,14.14,85.86,100,5,D4,5/27/2025
20250520,48265,Kerr County,TX,0,100,100,100,100,85.86,5/20/2025,5/26/2025,1,0,0,0,0,14.14,85.86,100,5,D4,5/20/2025
20250513,48265,Kerr County,TX,0,100,100,100,100,85.86,5/13/2025,5/19/2025,1,0,0,0,0,14.14,85.86,100,5,D4,5/13/2025
20250506,48265,Kerr County,TX,0,100,100,100,100,85.86,5/6/2025,5/12/2025,1,0,0,0,0,14.14,85.86,100,5,D4,5/6/2025
20250429,48265,Kerr County,TX,0,100,100,100,100,85.86,4/29/2025,5/5/2025,1,0,0,0,0,14.14,85.86,100,5,D4,4/29/2025
20250422,48265,Kerr County,TX,0,100,100,100,100,85.93,4/22/2025,4/28/2025,1,0,0,0,0,14.07,85.93,100,5,D4,4/22/2025
20250415,48265,Kerr County,TX,0,100,100,100,100,85.93,4/15/2025,4/21/2025,1,0,0,0,0,14.07,85.93,100,5,D4,4/15/2025
20250408,48265,Kerr County,TX,0,100,100,100,100,85.93,4/8/2025,4/14/2025,1,0,0,0,0,14.07,85.93,100,5,D4,4/8/2025
20250401,48265,Kerr County,TX,0,100,100,100,100,85.93,4/1/2025,4/7/2025,1,0,0,0,0,14.07,85.93,100,5,D4,4/1/2025
20250325,48265,Kerr County,TX,0,100,100,100,100,85.93,3/25/2025,3/31/2025,1,0,0,0,0,14.07,85.93,100,5,D4,3/25/2025
20250318,48265,Kerr County,TX,0,100,100,100,100,85.93,3/18/2025,3/24/2025,1,0,0,0,0,14.07,85.93,100,5,D4,3/18/2025
20250311,48265,Kerr County,TX,0,100,100,100,100,0,3/11/2025,3/17/2025,1,0,0,0,0,100,0,100,4,D3,3/11/2025
20250304,48265,Kerr County,TX,0,100,100,100,81.7,0,3/4/2025,3/10/2025,1,0,0,0,18.3,81.7,0,100,4,D3,3/4/2025
20250225,48265,Kerr County,TX,0,100,100,100,81.7,0,2/25/2025,3/3/2025,1,0,0,0,18.3,81.7,0,100,4,D3,2/25/2025
20250218,48265,Kerr County,TX,0,100,100,96.75,63.14,0,2/18/2025,2/24/2025,1,0,0,3.25,33.61,63.14,0,100,4,D3,2/18/2025
20250211,48265,Kerr County,TX,0,100,100,96.75,63.14,0,2/11/2025,2/17/2025,1,0,0,3.25,33.61,63.14,0,100,4,D3,2/11/2025
20250204,48265,Kerr County,TX,0,100,100,96.75,63.14,0,2/4/2025,2/10/2025,1,0,0,3.25,33.61,63.14,0,100,4,D3,2/4/2025
20250128,48265,Kerr County,TX,0,100,100,96.75,63.14,0,1/28/2025,2/3/2025,1,0,0,3.25,33.61,63.14,0,100,4,D3,1/28/2025
20250121,48265,Kerr County,TX,0,100,100,96.75,10.39,0,1/21/2025,1/27/2025,1,0,0,3.25,86.36,10.39,0,100,3,D2,1/21/2025
20250114,48265,Kerr County,TX,0,100,100,96.75,10.39,0,1/14/2025,1/20/2025,1,0,0,3.25,86.36,10.39,0,100,3,D2,1/14/2025
20250107,48265,Kerr County,TX,0,100,100,96.75,10.39,0,1/7/2025,1/13/2025,1,0,0,3.25,86.36,10.39,0,100,3,D2,1/7/2025
20241231,48265,Kerr County,TX,0,100,100,72.74,10.39,0,12/31/2024,1/6/2025,1,0,0,27.26,62.35,10.39,0,100,3,D2,12/31/2024
20241224,48265,Kerr County,TX,0,100,100,72.74,10.39,0,12/24/2024,12/30/2024,1,0,0,27.26,62.35,10.39,0,100,3,D2,12/24/2024
20241217,48265,Kerr County,TX,0,100,100,72.74,10.39,0,12/17/2024,12/23/2024,1,0,0,27.26,62.35,10.39,0,100,3,D2,12/17/2024
20241210,48265,Kerr County,TX,0,100,100,72.74,10.39,0,12/10/2024,12/16/2024,1,0,0,27.26,62.35,10.39,0,100,3,D2,12/10/2024
20241203,48265,Kerr County,TX,0,100,100,72.74,10.39,0,12/3/2024,12/9/2024,1,0,0,27.26,62.35,10.39,0,100,3,D2,12/3/2024
20241126,48265,Kerr County,TX,0,100,100,72.74,10.39,0,11/26/2024,12/2/2024,1,0,0,27.26,62.35,10.39,0,100,3,D2,11/26/2024
20241119,48265,Kerr County,TX,0,100,100,72.7,10.39,0,11/19/2024,11/25/2024,1,0,0,27.3,62.31,10.39,0,100,3,D2,11/19/2024
20241112,48265,Kerr County,TX,0,100,100,72.7,10.39,0,11/12/2024,11/18/2024,1,0,0,27.3,62.31,10.39,0,100,3,D2,11/12/2024
20241105,48265,Kerr County,TX,0,100,100,72.7,10.39,0,11/5/2024,11/11/2024,1,0,0,27.3,62.31,10.39,0,100,3,D2,11/5/2024
20241029,48265,Kerr County,TX,0,100,100,73.15,10.39,0,10/29/2024,11/4/2024,1,0,0,26.85,62.76,10.39,0,100,3,D2,10/29/2024
20241022,48265,Kerr County,TX,0,100,100,73.15,10.39,0,10/22/2024,10/28/2024,1,0,0,26.85,62.76,10.39,0,100,3,D2,10/22/2024
20241015,48265,Kerr County,TX,0,100,82.49,73.15,10.39,0,10/15/2024,10/21/2024,1,0,17.51,9.34,62.76,10.39,0,100,3,D2,10/15/2024
20241008,48265,Kerr County,TX,0,100,82.79,65.78,6.73,0,10/8/2024,10/14/2024,1,0,17.21,17.01,59.05,6.73,0,100,3,D2,10/8/2024
20241001,48265,Kerr County,TX,0,100,68.13,15.3,0,0,10/1/2024,10/7/2024,1,0,31.87,52.83,15.3,0,0,100,2,D1,10/1/2024
20240924,48265,Kerr County,TX,6.46,93.54,54.57,15.3,0,0,9/24/2024,9/30/2024,1,6.46,38.97,39.27,15.3,0,0,100,2,D1,9/24/2024
20240917,48265,Kerr County,TX,6.46,93.54,54.57,15.3,0,0,9/17/2024,9/23/2024,1,6.46,38.97,39.27,15.3,0,0,100,2,D1,9/17/2024
20240910,48265,Kerr County,TX,6.46,93.54,54.57,15.3,0,0,9/10/2024,9/16/2024,1,6.46,38.97,39.27,15.3,0,0,100,2,D1,9/10/2024
20240903,48265,Kerr County,TX,6.41,93.59,61.84,46.01,10.13,0,9/3/2024,9/9/2024,1,6.41,31.75,15.83,35.88,10.13,0,100,3,D2,9/3/2024
20240827,48265,Kerr County,TX,0,100,61.84,46.01,10.13,0,8/27/2024,9/2/2024,1,0,38.16,15.83,35.88,10.13,0,100,1,D0,8/27/2024
20240820,48265,Kerr County,TX,11.03,88.97,61.84,46.01,10.13,0,8/20/2024,8/26/2024,1,11.03,27.13,15.83,35.88,10.13,0,100,3,D2,8/20/2024
20240813,48265,Kerr County,TX,11.7,88.3,61.84,46.01,10.13,0,8/13/2024,8/19/2024,1,11.7,26.46,15.83,35.88,10.13,0,100,3,D2,8/13/2024
20240806,48265,Kerr County,TX,12.11,87.89,61.84,46.01,10.13,0,8/6/2024,8/12/2024,1,12.11,26.05,15.83,35.88,10.13,0,100,3,D2,8/6/2024
20240730,48265,Kerr County,TX,10.32,89.68,66.42,46.01,10.13,0,7/30/2024,8/5/2024,1,10.32,23.26,20.41,35.88,10.13,0,100,3,D2,7/30/2024
20240723,48265,Kerr County,TX,8.33,91.67,66.42,46.05,10.13,0,7/23/2024,7/29/2024,1,8.33,25.25,20.37,35.92,10.13,0,100,3,D2,7/23/2024
20240716,48265,Kerr County,TX,3.19,96.81,80.48,52.6,10.13,0,7/16/2024,7/22/2024,1,3.19,16.33,27.88,42.47,10.13,0,100,3,D2,7/16/2024
20240709,48265,Kerr County,TX,3.13,96.87,80.48,52.6,10.13,0,7/9/2024,7/15/2024,1,3.13,16.39,27.88,42.47,10.13,0,100,3,D2,7/9/2024
20240702,48265,Kerr County,TX,3.13,96.87,80.48,52.6,10.13,0,7/2/2024,7/8/2024,1,3.13,16.39,27.88,42.47,10.13,0,100,3,D2,7/2/2024
20240625,48265,Kerr County,TX,3.13,96.87,80.48,52.6,10.13,0,6/25/2024,7/1/2024,1,3.13,16.39,27.88,42.47,10.13,0,100,3,D2,6/25/2024
20240618,48265,Kerr County,TX,3.13,96.87,80.48,54.09,13.47,0,6/18/2024,6/24/2024,1,3.13,16.39,26.39,40.62,13.47,0,100,3,D2,6/18/2024
20240611,48265,Kerr County,TX,3.13,96.87,80.48,54.09,13.47,0,6/11/2024,6/17/2024,1,3.13,16.39,26.39,40.62,13.47,0,100,3,D2,6/11/2024
20240604,48265,Kerr County,TX,0,100,96.87,80.03,28.89,0,6/4/2024,6/10/2024,1,0,3.13,16.84,51.14,28.89,0,100,3,D2,6/4/2024
20240528,48265,Kerr County,TX,0,100,100,90.65,38.19,0,5/28/2024,6/3/2024,1,0,0,9.35,52.46,38.19,0,100,3,D2,5/28/2024
20240521,48265,Kerr County,TX,0,100,100,90.65,38.19,0,5/21/2024,5/27/2024,1,0,0,9.35,52.46,38.19,0,100,3,D2,5/21/2024
20240514,48265,Kerr County,TX,0,100,99.49,90.65,38.19,0,5/14/2024,5/20/2024,1,0,0.51,8.84,52.46,38.19,0,100,3,D2,5/14/2024
20240507,48265,Kerr County,TX,0,100,99.49,90.65,38.19,0,5/7/2024,5/13/2024,1,0,0.51,8.84,52.46,38.19,0,100,3,D2,5/7/2024
20240430,48265,Kerr County,TX,0,100,99.49,90.65,38.19,0,4/30/2024,5/6/2024,1,0,0.51,8.84,52.46,38.19,0,100,3,D2,4/30/2024
20240423,48265,Kerr County,TX,0,100,99.49,90.65,38.19,0,4/23/2024,4/29/2024,1,0,0.51,8.84,52.46,38.19,0,100,3,D2,4/23/2024
20240416,48265,Kerr County,TX,0,100,99.49,89.98,38.19,0,4/16/2024,4/22/2024,1,0,0.51,9.51,51.79,38.19,0,100,3,D2,4/16/2024
20240409,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,4/9/2024,4/15/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,4/9/2024
20240402,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,4/2/2024,4/8/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,4/2/2024
20240326,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,3/26/2024,4/1/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,3/26/2024
20240319,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,3/19/2024,3/25/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,3/19/2024
20240312,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,3/12/2024,3/18/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,3/12/2024
20240305,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,3/5/2024,3/11/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,3/5/2024
20240227,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,2/27/2024,3/4/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,2/27/2024
20240220,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,2/20/2024,2/26/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,2/20/2024
20240213,48265,Kerr County,TX,0,100,99.49,90.49,38.19,0,2/13/2024,2/19/2024,1,0,0.51,9,52.3,38.19,0,100,3,D2,2/13/2024
20240206,48265,Kerr County,TX,0,100,99.22,90.49,38.19,0,2/6/2024,2/12/2024,1,0,0.78,8.73,52.3,38.19,0,100,3,D2,2/6/2024
20240130,48265,Kerr County,TX,0,100,99.22,90.49,37.97,0,1/30/2024,2/5/2024,1,0,0.78,8.73,52.52,37.97,0,100,3,D2,1/30/2024
20240123,48265,Kerr County,TX,0,100,99.22,58.72,37.97,0,1/23/2024,1/29/2024,1,0,0.78,40.5,20.75,37.97,0,100,2,D1,1/23/2024
20240116,48265,Kerr County,TX,0,100,99.22,58.72,37.97,0,1/16/2024,1/22/2024,1,0,0.78,40.5,20.75,37.97,0,100,2,D1,1/16/2024
20240109,48265,Kerr County,TX,0,100,99.22,58.72,37.97,0,1/9/2024,1/15/2024,1,0,0.78,40.5,20.75,37.97,0,100,2,D1,1/9/2024
20240102,48265,Kerr County,TX,0,100,99.22,58.72,38.47,0,1/2/2024,1/8/2024,1,0,0.78,40.5,20.25,38.47,0,100,2,D1,1/2/2024
20231226,48265,Kerr County,TX,0,100,99.22,58.72,38.47,0,12/26/2023,1/1/2024,1,0,0.78,40.5,20.25,38.47,0,100,2,D1,12/26/2023
20231219,48265,Kerr County,TX,0,100,100,58.72,38.47,0,12/19/2023,12/25/2023,1,0,0,41.28,20.25,38.47,0,100,2,D1,12/19/2023
20231212,48265,Kerr County,TX,0,100,100,58.72,38.47,0,12/12/2023,12/18/2023,1,0,0,41.28,20.25,38.47,0,100,2,D1,12/12/2023
20231205,48265,Kerr County,TX,0,100,100,58.11,38.45,0,12/5/2023,12/11/2023,1,0,0,41.89,19.66,38.45,0,100,2,D1,12/5/2023
20231128,48265,Kerr County,TX,0,100,100,58.11,0,0,11/28/2023,12/4/2023,1,0,0,41.89,58.11,0,0,100,3,D2,11/28/2023
20231121,48265,Kerr County,TX,0,100,100,58.11,0,0,11/21/2023,11/27/2023,1,0,0,41.89,58.11,0,0,100,3,D2,11/21/2023
20231114,48265,Kerr County,TX,0,100,100,87.82,32.85,0,11/14/2023,11/20/2023,1,0,0,12.18,54.97,32.85,0,100,3,D2,11/14/2023
20231107,48265,Kerr County,TX,0,100,100,89.65,33.52,0,11/7/2023,11/13/2023,1,0,0,10.35,56.13,33.52,0,100,3,D2,11/7/2023
20231031,48265,Kerr County,TX,0,100,100,89.65,33.52,0,10/31/2023,11/6/2023,1,0,0,10.35,56.13,33.52,0,100,3,D2,10/31/2023
20231024,48265,Kerr County,TX,0,100,100,100,89.91,33.53,10/24/2023,10/30/2023,1,0,0,0,10.09,56.38,33.53,100,4,D3,10/24/2023
20231017,48265,Kerr County,TX,0,100,100,100,89.91,33.53,10/17/2023,10/23/2023,1,0,0,0,10.09,56.38,33.53,100,4,D3,10/17/2023
20231010,48265,Kerr County,TX,0,100,100,100,89.91,33.53,10/10/2023,10/16/2023,1,0,0,0,10.09,56.38,33.53,100,4,D3,10/10/2023
20231003,48265,Kerr County,TX,0,100,100,100,89.22,33.52,10/3/2023,10/9/2023,1,0,0,0,10.78,55.7,33.52,100,4,D3,10/3/2023
20230926,48265,Kerr County,TX,0,100,100,100,89.22,33.52,9/26/2023,10/2/2023,1,0,0,0,10.78,55.7,33.52,100,4,D3,9/26/2023
20230919,48265,Kerr County,TX,0,100,100,100,100,50.43,9/19/2023,9/25/2023,1,0,0,0,0,49.57,50.43,100,5,D4,9/19/2023
20230912,48265,Kerr County,TX,0,100,100,100,100,100,9/12/2023,9/18/2023,1,0,0,0,0,0,100,100,5,D4,9/12/2023
20230905,48265,Kerr County,TX,0,100,100,100,100,100,9/5/2023,9/11/2023,1,0,0,0,0,0,100,100,5,D4,9/5/2023
20230829,48265,Kerr County,TX,0,100,100,100,100,100,8/29/2023,9/4/2023,1,0,0,0,0,0,100,100,5,D4,8/29/2023
20230822,48265,Kerr County,TX,0,100,100,100,100,100,8/22/2023,8/28/2023,1,0,0,0,0,0,100,100,5,D4,8/22/2023
20230815,48265,Kerr County,TX,0,100,100,100,100,65.1,8/15/2023,8/21/2023,1,0,0,0,0,34.9,65.1,100,5,D4,8/15/2023
20230808,48265,Kerr County,TX,0,100,100,100,100,65.1,8/8/2023,8/14/2023,1,0,0,0,0,34.9,65.1,100,5,D4,8/8/2023
20230801,48265,Kerr County,TX,0,100,100,100,100,62.85,8/1/2023,8/7/2023,1,0,0,0,0,37.15,62.85,100,5,D4,8/1/2023
20230725,48265,Kerr County,TX,0,100,100,100,100,62.85,7/25/2023,7/31/2023,1,0,0,0,0,37.15,62.85,100,5,D4,7/25/2023
20230718,48265,Kerr County,TX,0,100,100,100,100,62.85,7/18/2023,7/24/2023,1,0,0,0,0,37.15,62.85,100,5,D4,7/18/2023
20230711,48265,Kerr County,TX,0,100,100,100,80.7,23.97,7/11/2023,7/17/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,7/11/2023
20230704,48265,Kerr County,TX,0,100,100,100,80.7,23.97,7/4/2023,7/10/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,7/4/2023
20230627,48265,Kerr County,TX,0,100,100,100,80.7,23.97,6/27/2023,7/3/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,6/27/2023
20230620,48265,Kerr County,TX,0,100,100,100,80.7,23.97,6/20/2023,6/26/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,6/20/2023
20230613,48265,Kerr County,TX,0,100,100,100,80.7,23.97,6/13/2023,6/19/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,6/13/2023
20230606,48265,Kerr County,TX,0,100,100,100,80.7,23.97,6/6/2023,6/12/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,6/6/2023
20230530,48265,Kerr County,TX,0,100,100,100,80.7,23.97,5/30/2023,6/5/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,5/30/2023
20230523,48265,Kerr County,TX,0,100,100,100,80.7,23.97,5/23/2023,5/29/2023,1,0,0,0,19.3,56.73,23.97,100,4,D3,5/23/2023
20230516,48265,Kerr County,TX,0,100,100,100,91.95,57,5/16/2023,5/22/2023,1,0,0,0,8.05,34.95,57,100,5,D4,5/16/2023
20230509,48265,Kerr County,TX,0,100,100,100,100,73.09,5/9/2023,5/15/2023,1,0,0,0,0,26.91,73.09,100,5,D4,5/9/2023
20230502,48265,Kerr County,TX,0,100,100,100,100,73.09,5/2/2023,5/8/2023,1,0,0,0,0,26.91,73.09,100,5,D4,5/2/2023
20230425,48265,Kerr County,TX,0,100,100,100,100,73.09,4/25/2023,5/1/2023,1,0,0,0,0,26.91,73.09,100,5,D4,4/25/2023
20230418,48265,Kerr County,TX,0,100,100,100,100,77.58,4/18/2023,4/24/2023,1,0,0,0,0,22.42,77.58,100,5,D4,4/18/2023
20230411,48265,Kerr County,TX,0,100,100,100,100,77.58,4/11/2023,4/17/2023,1,0,0,0,0,22.42,77.58,100,5,D4,4/11/2023
20230404,48265,Kerr County,TX,0,100,100,100,100,77.58,4/4/2023,4/10/2023,1,0,0,0,0,22.42,77.58,100,5,D4,4/4/2023
20230328,48265,Kerr County,TX,0,100,100,100,100,77.58,3/28/2023,4/3/2023,1,0,0,0,0,22.42,77.58,100,5,D4,3/28/2023
20230321,48265,Kerr County,TX,0,100,100,100,98.92,77.58,3/21/2023,3/27/2023,1,0,0,0,1.08,21.34,77.58,100,5,D4,3/21/2023
20230314,48265,Kerr County,TX,0,100,100,100,98.92,24.25,3/14/2023,3/20/2023,1,0,0,0,1.08,74.67,24.25,100,4,D3,3/14/2023
20230307,48265,Kerr County,TX,0,100,100,100,99.18,24.25,3/7/2023,3/13/2023,1,0,0,0,0.82,74.93,24.25,100,4,D3,3/7/2023
20230228,48265,Kerr County,TX,0,100,100,100,99.18,24.25,2/28/2023,3/6/2023,1,0,0,0,0.82,74.93,24.25,100,4,D3,2/28/2023
20230221,48265,Kerr County,TX,0,100,100,100,66.47,24.25,2/21/2023,2/27/2023,1,0,0,0,33.53,42.22,24.25,100,4,D3,2/21/2023
20230214,48265,Kerr County,TX,0,100,100,100,66.47,24.25,2/14/2023,2/20/2023,1,0,0,0,33.53,42.22,24.25,100,4,D3,2/14/2023
