STATION,NAME,DATE,AWND,PRCP,TMAX,TMIN
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-06-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-08-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-09-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-11-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-12-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-14-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-15-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-17-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-18-12,,0.52,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-30-12,,,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-01-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-02-12,,0.61,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-03-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-04-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-05-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-06-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-07-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-08-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-09-12,,0.15,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-10-12,,0.15,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-11-12,,0.48,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-12-12,,0.14,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-13-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-14-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-15-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-16-12,,0.17,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-17-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-18-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-19-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-20-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-21-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-22-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-23-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-24-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-25-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-26-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-27-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-28-12,,0.03,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-29-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-30-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",07-31-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-01-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-02-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-03-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-04-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-05-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-06-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-07-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-08-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-09-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-10-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-11-12,,0.22,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-13-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-16-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-17-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-18-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-19-12,,0.15,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-20-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-22-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-23-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-24-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-25-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-26-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-27-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-28-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-29-12,,0.03,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-30-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",08-31-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-01-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-02-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-03-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-04-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-05-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-06-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-07-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-08-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-09-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-10-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-11-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-12-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-13-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-14-12,,1.42,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-15-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-16-12,,0.72,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-17-12,,0.62,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-19-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-20-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-21-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-22-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-24-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-25-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-26-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-27-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-28-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",09-29-12,,0.95,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-01-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-02-12,,0.1,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-03-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-04-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-05-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-06-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-07-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-08-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-09-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-10-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-11-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-12-12,,0.15,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-13-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-14-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-15-12,,0.64,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-16-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-17-12,,0.05,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-19-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-20-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-22-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-23-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-24-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-25-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-26-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-27-12,,1.1,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-28-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-30-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",10-31-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-01-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-02-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-03-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-04-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-06-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-08-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-09-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-10-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-11-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-12-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-13-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-14-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-15-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-16-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-17-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-18-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-19-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-20-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-21-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-23-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-24-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-26-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-27-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-28-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",11-29-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-01-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-02-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-03-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-04-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-05-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-06-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-07-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-08-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-09-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-10-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-11-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-12-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-13-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-14-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-15-12,,0.2,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-16-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-17-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-18-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-19-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-20-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-21-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-23-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-25-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-26-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-27-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-29-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-30-12,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",12-31-12,,0.11,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-01-13,,0.16,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-02-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-03-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-04-13,,0.09,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-05-13,,0.19,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-06-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-07-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-08-13,,0.14,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-09-13,,2.75,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-10-13,,0.09,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-11-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-12-13,,0.02,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-13-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-14-13,,0.04,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-15-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-16-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-17-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-18-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-19-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-20-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-21-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-22-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-23-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-24-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-25-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-26-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-27-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-28-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-29-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-30-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",01-31-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-01-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-02-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-03-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-04-13,,0.04,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-05-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-06-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-07-13,,0.03,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-08-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-09-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-10-13,,0.1,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-11-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-12-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-13-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-14-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-15-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-16-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-17-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-18-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-19-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-20-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-21-13,,0.08,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-22-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-23-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-24-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-25-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-26-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",02-27-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-01-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-02-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-03-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-04-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-05-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-06-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-07-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-08-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-09-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-10-13,,0.68,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-11-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-12-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-13-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-14-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-15-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-16-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-17-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-18-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-19-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-20-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-21-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-22-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-23-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-24-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-25-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-26-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-27-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-28-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-29-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-30-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",03-31-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-01-13,,0.33,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-02-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-03-13,,0.61,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-04-13,,0.12,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-05-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-06-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-07-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-08-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-09-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-10-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-12-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-16-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-17-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-18-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-19-13,,0.1,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-20-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-22-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-24-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-25-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-26-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-27-13,,0.03,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-29-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",04-30-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-01-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-02-13,,0.52,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-03-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-04-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-05-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-06-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-07-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-08-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-09-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-10-13,,0.74,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-11-13,,0.6,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-12-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-13-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-14-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-15-13,,1.5,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-16-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-17-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-18-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-19-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-20-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-21-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-22-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-23-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-24-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-25-13,,0.46,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-26-13,,0.15,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-27-13,,0.88,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-28-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-29-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-30-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",05-31-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-01-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-02-13,,0.15,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-03-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-04-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-05-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-06-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-07-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-08-13,,0.03,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-09-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-10-13,,0.25,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-12-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-13-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-14-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-15-13,,0.15,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-16-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-17-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-18-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-19-13,,0,,
US1TXKR0038,"CENTER POINT 2.4 ESE, TX US",06-21-13,,0,,
